tm,rnum,stnId,stnNm,ta,taQcflg,rn,rnQcflg,ws,wsQcflg,wd,wdQcflg,hm,hmQcflg,pv,td,pa,paQcflg,ps,psQcflg,ss,ssQcflg,icsr,dsnw,hr3Fhsc,dc10Tca,dc10LmcsCa,clfmAbbrCd,lcsCh,vs,gndSttCd,dmstMtphNo,ts,tsQcflg,m005Te,m01Te,m02Te,m03Te
2022-01-01 00:00,1,119,수원,-7.8,,,,1.7,,320,,42,,1.4,-18.5,1028.4,,1033.7,,,9,,,,0,0,,,2000,,,-6.7,,,,,
2022-01-01 01:00,2,119,수원,-9.0,,,,0.6,,290,,48,,1.5,-18.0,1028.8,,1034.1,,,9,,,,10,0,,,1995,,,-6.9,,,,,
2022-01-01 02:00,3,119,수원,-8.8,,,,0.9,,290,,47,,1.5,-18.0,1028.9,,1034.2,,,9,,,,0,0,,,2000,,,-7.2,,,,,
2022-01-01 03:00,4,119,수원,-9.1,,,,0.2,,0,,49,,1.5,-17.8,1029.0,,1034.3,,,9,,,,0,0,,,2000,,,-7.4,,,,,
2022-01-01 04:00,5,119,수원,-10.4,,,,0.9,,270,,59,,1.6,-16.8,1028.5,,1033.8,,,9,,,,0,0,,,2000,,,-7.6,,,,,
2022-01-01 05:00,6,119,수원,-10.9,,,,1.2,,290,,62,,1.7,-16.7,1028.5,,1033.8,,,9,,,,0,0,,,2000,,,-7.7,,,,,
2022-01-01 06:00,7,119,수원,-11.4,,,,0.9,,290,,70,,1.8,-15.7,1028.2,,1033.5,,,9,,,,0,0,,,2000,,,-7.8,,,,,
2022-01-01 07:00,8,119,수원,-10.9,,,,0.2,,0,,70,,1.9,-15.3,1028.3,,1033.6,,,9,,,,0,0,,,2000,,,-7.8,,,,,
2022-01-01 08:00,9,119,수원,-10.4,,,,0.3,,0,,68,,1.9,-15.1,1028.2,,1033.5,,0.0,,0.0,,,0,0,,,2000,,,-7.7,,,,,
2022-01-01 09:00,10,119,수원,-7.2,,,,0.8,,140,,53,,1.9,-15.1,1028.4,,1033.7,,1.0,,0.28,,,0,0,,,1990,,,-6.3,,,,,
2022-01-01 10:00,11,119,수원,-5.4,,,,1.6,,160,,44,,1.8,-15.7,1028.9,,1034.1,,1.0,,0.82,,,2,0,Ci,,1937,,,-2.8,,,,,
2022-01-01 11:00,12,119,수원,-4.1,,,,1.5,,140,,36,,1.6,-16.9,1028.8,,1034.0,,1.0,,1.29,,,2,0,Ci,,1999,,,-0.5,,,,,
2022-01-01 12:00,13,119,수원,-2.6,,,,1.5,,140,,32,,1.6,-17.0,1027.9,,1033.1,,1.0,,1.68,,,1,0,Ci,,1932,,,1.5,,,,,
2022-01-01 13:00,14,119,수원,-1.2,,,,1.3,,230,,32,,1.8,-15.8,1026.7,,1031.8,,1.0,,1.79,,,1,0,Ci,,1976,,,3.3,,,,,
2022-01-01 14:00,15,119,수원,0.1,,,,1.0,,140,,32,,2.0,-14.6,1025.5,,1030.6,,1.0,,1.55,,,1,0,Ci,,2000,,,3.7,,,,,
2022-01-01 15:00,16,119,수원,0.8,,,,1.3,,140,,32,,2.1,-14.0,1024.9,,1030.0,,1.0,,1.39,,,0,0,,,1895,,,2.7,,,,,
2022-01-01 16:00,17,119,수원,1.5,,,,0.5,,230,,33,,2.3,-13.0,1024.8,,1029.9,,1.0,,0.91,,,1,0,Ci,,1980,,,0.5,,,,,
2022-01-01 17:00,18,119,수원,0.9,,,,0.0,,0,,38,,2.5,-11.8,1024.6,,1029.7,,1.0,,0.37,,,0,0,,,2000,,,-0.3,,,,,
2022-01-01 18:00,19,119,수원,-1.1,,,,0.2,,0,,44,,2.5,-11.8,1024.6,,1029.7,,0.0,,0.0,,,0,0,,,2000,,,-0.9,,,,,
2022-01-01 19:00,20,119,수원,-1.7,,,,0.7,,360,,49,,2.6,-11.0,1024.6,,1029.7,,,9,,,,0,0,,,2000,,,-1.5,,,,,
2022-01-01 20:00,21,119,수원,-2.4,,,,0.6,,110,,52,,2.7,-10.9,1024.2,,1029.3,,,9,,,,1,0,,,1874,,,-2.2,,,,,
2022-01-01 21:00,22,119,수원,-2.5,,,,1.2,,140,,53,,2.7,-10.7,1023.9,,1029.0,,,9,,,,7,7,Ac,37,2000,,,-2.2,,,,,
2022-01-01 22:00,23,119,수원,-1.9,,,,0.9,,140,,51,,2.7,-10.7,1023.8,,1028.9,,,9,,,,2,2,,38,1981,,,-2.3,,,,,
2022-01-01 23:00,24,119,수원,-2.1,,,,1.1,,140,,52,,2.7,-10.6,1023.7,,1028.8,,,9,,,,2,2,,38,1991,,,-2.6,,,,,
2022-01-02 00:00,25,119,수원,-2.0,,,,1.6,,160,,51,,2.7,-10.8,1023.3,,1028.4,,,9,,,,7,7,Ac,,2000,,,-2.7,,,,,
2022-01-02 01:00,26,119,수원,-2.9,,,,1.1,,140,,56,,2.8,-10.4,1022.4,,1027.5,,,9,,,,7,7,,38,1696,,,-3.1,,,,,
2022-01-02 02:00,27,119,수원,-3.4,,,,1.2,,110,,58,,2.8,-10.4,1022.0,,1027.1,,,9,,,,7,1,,20,1885,,,-3.7,,,,,
2022-01-02 03:00,28,119,수원,-3.5,,,,1.1,,160,,58,,2.8,-10.5,1021.7,,1026.8,,,9,,,,7,7,Sc,15,1821,,,-3.1,,,,,
2022-01-02 04:00,29,119,수원,-2.7,,,9,0.7,,70,,59,,3.0,-9.6,1020.8,,1025.9,,,9,,,,9,9,Sc,11,1903,,05,-2.5,,,,,
2022-01-02 05:00,30,119,수원,-2.3,,,9,0.9,,110,,58,,3.0,-9.4,1020.3,,1025.4,,,9,,,,8,8,Sc,9,1998,,05,-2.3,,,,,
2022-01-02 06:00,31,119,수원,-1.5,,0.0,,1.0,,160,,58,,3.2,-8.7,1020.4,,1025.5,,,9,,,,8,8,Sc,6,1988,,05,-2.0,,,,,
2022-01-02 07:00,32,119,수원,-1.5,,,9,0.8,,180,,62,,3.4,-7.8,1020.7,,1025.8,,,9,,,,9,9,Sc,6,1486,,05,-1.9,,,,,
2022-01-02 08:00,33,119,수원,-3.3,,,9,1.0,,140,,88,,4.2,-5.0,1021.0,,1026.1,,0.0,,0.0,0.5,,9,9,Sc,5,1120,,05,-2.5,,,,,
2022-01-02 09:00,34,119,수원,-2.9,,0.5,,0.0,,0,,89,,4.4,-4.4,1021.6,,1026.7,,0.1,,0.17,0.5,0.5,0,0,,,1300,,,-2.7,,,,,
2022-01-02 10:00,35,119,수원,-0.3,,,9,0.4,,0,,74,,4.4,-4.3,1022.3,,1027.4,,0.9,,0.65,0.4,,6,6,Sc,10,1388,,,-1.5,,,,,
2022-01-02 11:00,36,119,수원,1.3,,,9,2.2,,290,,71,,4.8,-3.3,1022.8,,1027.9,,1.0,,1.17,,,1,1,Sc,10,1397,,,-0.5,,,,,
2022-01-02 12:00,37,119,수원,2.4,,,9,4.4,,290,,69,,5.0,-2.7,1022.5,,1027.5,,0.9,,1.41,,,2,2,Sc,12,1059,,,1.8,,,,,
2022-01-02 13:00,38,119,수원,3.4,,,9,4.0,,290,,60,,4.7,-3.6,1021.7,,1026.7,,1.0,,1.69,,,1,1,Sc,12,910,,40,4.1,,,,,
2022-01-02 14:00,39,119,수원,3.1,,,9,4.2,,250,,65,,5.0,-2.8,1021.3,,1026.3,,0.9,,1.44,,,0,0,,,950,,40,4.1,,,,,
2022-01-02 15:00,40,119,수원,2.7,,,9,4.6,,250,,60,,4.4,-4.3,1021.3,,1026.3,,1.0,,1.43,,,0,0,,,1261,,40,2.5,,,,,
2022-01-02 16:00,41,119,수원,2.0,,,9,4.2,,250,,54,,3.8,-6.3,1021.7,,1026.7,,1.0,,0.93,,,0,0,,,1846,,,0.4,,,,,
2022-01-02 17:00,42,119,수원,0.7,,,9,3.7,,250,,55,,3.5,-7.3,1022.0,,1027.1,,1.0,,0.42,,,0,0,,,1944,,,-0.3,,,,,
2022-01-02 18:00,43,119,수원,-0.3,,,9,2.9,,270,,61,,3.6,-6.9,1022.5,,1027.6,,0.2,,0.01,,,0,0,,,1887,,,-0.8,,,,,
2022-01-02 19:00,44,119,수원,-1.9,,,9,0.9,,250,,67,,3.6,-7.2,1022.9,,1028.0,,,9,,,,0,0,,,1641,,,-1.4,,,,,
2022-01-02 20:00,45,119,수원,-2.4,,,9,1.6,,270,,67,,3.4,-7.7,1023.0,,1028.1,,,9,,,,0,0,,,1849,,,-2.0,,,,,
2022-01-02 21:00,46,119,수원,-2.6,,,9,1.2,,340,,64,,3.2,-8.4,1023.0,,1028.1,,,9,,,,0,0,,,1947,,,-2.8,,,,,
2022-01-02 22:00,47,119,수원,-3.6,,,9,1.4,,290,,61,,2.9,-10.0,1023.4,,1028.6,,,9,,,,0,0,,,1998,,,-3.5,,,,,
2022-01-02 23:00,48,119,수원,-4.2,,,9,1.0,,340,,57,,2.6,-11.4,1023.4,,1028.6,,,9,,,,0,0,,,1799,,,-4.2,,,,,
2022-01-03 00:00,49,119,수원,-5.5,,,9,1.1,,320,,56,,2.3,-12.9,1023.0,,1028.2,,,9,,,,1,0,,,2000,,,-4.7,,,,,
2022-01-03 01:00,50,119,수원,-6.7,,,,1.2,,290,,63,,2.3,-12.5,1023.1,,1028.3,,,9,,,,0,0,,,2065,,,-5.2,,,,,
2022-01-03 02:00,51,119,수원,-7.3,,,,1.2,,290,,62,,2.2,-13.3,1023.1,,1028.3,,,9,,,,0,0,,,2000,,,-5.6,,,,,
2022-01-03 03:00,52,119,수원,-7.2,,,,1.3,,290,,60,,2.1,-13.6,1023.1,,1028.3,,,9,,,,0,0,,,2000,,,-6.1,,,,,
2022-01-03 04:00,53,119,수원,-7.7,,,,1.3,,290,,61,,2.1,-13.9,1022.8,,1028.0,,,9,,,,3,0,Ci,,2031,,,-6.5,,,,,
2022-01-03 05:00,54,119,수원,-9.4,,,,0.8,,290,,71,,2.1,-13.6,1022.9,,1028.2,,,9,,,,3,0,Ci,,2000,,,-6.7,,,,,
2022-01-03 06:00,55,119,수원,-8.7,,,,0.0,,0,,69,,2.2,-13.3,1022.9,,1028.2,,,9,,,,2,0,Ci,,2000,,,-7.0,,,,,
2022-01-03 07:00,56,119,수원,-8.5,,,,0.5,,140,,72,,2.3,-12.6,1022.8,,1028.1,,,9,,,,0,0,,,1942,,,-7.2,,,,,
