tm,rnum,stnId,stnNm,ta,taQcflg,rn,rnQcflg,ws,wsQcflg,wd,wdQcflg,hm,hmQcflg,pv,td,pa,paQcflg,ps,psQcflg,ss,ssQcflg,icsr,dsnw,hr3Fhsc,dc10Tca,dc10LmcsCa,clfmAbbrCd,lcsCh,vs,gndSttCd,dmstMtphNo,ts,tsQcflg,m005Te,m01Te,m02Te,m03Te
2014-01-01 00:00,1,119,수원,3.7,0,,,2.7,0,270,0,77,0,6.1,0.0,1008.7,0,1012.9,0,,9,,,,5,5,Sc,10,500,,40,-0.1,0,,,,
2014-01-01 01:00,2,119,수원,2.9,0,,,1.2,0,270,0,78,0,5.9,-0.5,1009.1,0,1013.3,0,,9,,,,,,,,,,40,-0.1,0,,,,
2014-01-01 02:00,3,119,수원,-0.1,0,,,0.1,0,0,0,90,0,5.5,-1.5,1009.3,0,1013.6,0,,9,,,,,,,,,,4019,-0.3,0,,,,
2014-01-01 03:00,4,119,수원,-1.5,0,,,0.7,0,140,0,94,0,5.2,-2.3,1009.4,0,1013.7,0,,9,,,,0,0,,,500,4,4219,-0.7,0,,,,
2014-01-01 04:00,5,119,수원,-1.5,0,,,0.5,0,20,0,94,0,5.2,-2.3,1009.4,0,1013.7,0,,9,,,,0,0,,,500,,42,-1.0,0,,,,
2014-01-01 05:00,6,119,수원,-1.8,0,,,0.3,0,0,0,97,0,5.2,-2.2,1009.1,0,1013.4,0,,9,,,,0,0,,,500,,42,-1.2,0,,,,
2014-01-01 06:00,7,119,수원,-2.4,0,,,0.2,0,0,0,97,0,5.0,-2.8,1009.3,0,1013.6,0,,9,,,,0,0,,,500,,42,-1.4,0,,,,
2014-01-01 07:00,8,119,수원,-2.4,0,,,0.2,0,0,0,93,0,4.8,-3.3,1009.6,0,1013.9,0,,9,,,,0,0,,,500,,4219,-1.5,0,,,,
2014-01-01 08:00,9,119,수원,-2.3,0,,,0.4,0,0,0,95,0,4.9,-2.9,1010.1,0,1014.4,0,0.0,0,0.0,,,0,0,,,600,,19,-1.5,0,,,,
2014-01-01 09:00,10,119,수원,-0.1,0,,,0.6,0,50,0,92,0,5.6,-1.2,1010.9,0,1015.2,0,0.4,0,0.24,,,4,4,Sc,10,600,4,19,-1.0,0,,,,
2014-01-01 10:00,11,119,수원,2.1,0,,,2.0,0,20,0,72,0,5.1,-2.4,1011.2,0,1015.5,0,0.2,0,0.34,,,8,8,Sc,10,800,,19,-0.3,0,,,,
2014-01-01 11:00,12,119,수원,5.6,0,,,1.6,0,230,0,60,0,5.5,-1.5,1010.8,0,1015.0,0,0.6,0,0.88,,,5,5,Sc,10,1200,,19,-0.1,0,,,,
2014-01-01 12:00,13,119,수원,7.3,0,,,5.4,0,270,0,56,0,5.7,-0.9,1010.5,0,1014.7,0,0.8,0,1.05,,,5,5,Sc,10,1200,,,0.0,0,,,,
2014-01-01 13:00,14,119,수원,6.5,0,,,5.0,0,270,0,57,0,5.5,-1.4,1010.2,0,1014.4,0,0.7,0,1.21,,,3,3,Sc,10,1200,,,0.0,0,,,,
2014-01-01 14:00,15,119,수원,7.8,0,,,6.1,0,270,0,50,0,5.3,-1.9,1009.9,0,1014.1,0,0.9,0,1.37,,,2,2,Sc,10,1200,,,0.3,0,,,,
2014-01-01 15:00,16,119,수원,8.6,0,,,5.4,0,250,0,35,0,3.9,-6.0,1009.4,0,1013.5,0,1.0,0,1.41,,,0,0,,,1500,1,,0.1,0,,,,
2014-01-01 16:00,17,119,수원,7.4,0,,,4.8,0,270,0,51,0,5.3,-2.0,1009.9,0,1014.1,0,1.0,0,0.86,,,0,0,,,1200,,,0.1,0,,,,
2014-01-01 17:00,18,119,수원,6.8,0,,,4.6,0,270,0,60,0,5.9,-0.4,1009.9,0,1014.1,0,0.3,0,0.28,,,0,0,,,1200,,,0.0,0,,,,
2014-01-01 18:00,19,119,수원,6.3,0,,,3.8,0,250,0,63,0,6.0,-0.2,1010.2,0,1014.4,0,0.0,0,0.02,,,0,0,,,1200,,,0.0,0,,,,
2014-01-01 19:00,20,119,수원,6.3,0,,,4.1,0,250,0,68,0,6.5,0.8,1010.4,0,1014.6,0,,9,,,,,,,,,,,0.0,0,,,,
2014-01-01 20:00,21,119,수원,6.0,0,,,3.6,0,270,0,76,0,7.1,2.0,1010.8,0,1015.0,0,,9,,,,,,,,,,,0.0,0,,,,
2014-01-01 21:00,22,119,수원,5.1,0,,,2.6,0,270,0,74,0,6.5,0.8,1011.6,0,1015.8,0,,9,,,,0,0,,,900,1,40,0.0,0,,,,
2014-01-01 22:00,23,119,수원,4.2,0,,,0.8,0,290,0,73,0,6.0,-0.2,1012.4,0,1016.6,0,,9,,,,,,,,,,40,0.0,0,,,,
2014-01-01 23:00,24,119,수원,4.3,0,,,1.9,0,290,0,69,0,5.8,-0.8,1013.4,0,1017.6,0,,9,,,,,,,,,,40,0.0,0,,,,
2014-01-02 00:00,25,119,수원,3.8,0,,,3.3,0,320,0,59,0,4.8,-3.4,1014.1,0,1018.3,0,,9,,,,0,0,,,1000,,40,-0.1,0,,,,
2014-01-02 01:00,26,119,수원,3.0,0,,,2.1,0,320,0,44,0,3.3,-8.0,1014.6,0,1018.9,0,,9,,,,,,,,,,,-0.1,0,,,,
2014-01-02 02:00,27,119,수원,1.5,0,,,1.2,0,290,0,53,0,3.6,-7.0,1015.1,0,1019.4,0,,9,,,,,,,,,,,-0.1,0,,,,
2014-01-02 03:00,28,119,수원,1.6,0,,,2.0,0,340,0,48,0,3.3,-8.2,1015.0,0,1019.3,0,,9,,,,0,0,,,1500,4,,-0.3,0,,,,
2014-01-02 04:00,29,119,수원,0.8,0,,,2.0,0,270,0,51,0,3.3,-8.2,1015.8,0,1020.1,0,,9,,,,0,0,,,1500,,,-0.6,0,,,,
2014-01-02 05:00,30,119,수원,0.3,0,,,1.6,0,290,0,52,0,3.2,-8.4,1016.0,0,1020.3,0,,9,,,,0,0,,,1500,,,-0.9,0,,,,
2014-01-02 06:00,31,119,수원,0.0,0,,,1.5,0,290,0,54,0,3.3,-8.2,1016.7,0,1021.0,0,,9,,,,0,0,,,1400,,,-1.1,0,,,,
2014-01-02 07:00,32,119,수원,-2.3,0,,,0.2,0,0,0,70,0,3.6,-7.0,1017.6,0,1022.0,0,,9,,,,0,0,,,1200,,,-1.4,0,,,,
2014-01-02 08:00,33,119,수원,-1.8,0,,,1.1,0,250,0,72,0,3.9,-6.1,1018.0,0,1022.4,0,0.0,0,0.0,,,1,0,Ci,,1200,,,-1.5,0,,,,
